channel_name,weight1,weight2,inner_product
36a,0.491417361451692,0.508582638548308,-0.15032641482364273
36b,0.502970297029703,0.497029702970297,-0.3011897767332549
36c,0.5,0.5,-0.14164370982552799
36d,0.5,0.5,0.36882716049382713
36e,0.5000000000000001,0.5000000000000001,-0.21644612476370514
37a,0.5016729401923882,0.4983270598076119,-0.23553109357330268
37b,0.47165697674418605,0.528343023255814,-0.24407850811557502
37c,0.4965277777777778,0.5034722222222222,-0.18755864139613448
41a,0.5016405101845871,0.49835948981541267,-0.21540022996272956
41b,0.48957988752894477,0.5104201124710552,-0.18693169420904207
41c,0.5100074128984433,0.4899925871015567,0.01879478500735754
42a,0.4983460228437472,0.5016539771562528,-0.14198820680532068
42b,0.499052312357949,0.500947687642051,-0.11666778801554581
45a,0.5041322314049587,0.49586776859504134,-0.09681517103711093
46a,0.4975297097816354,0.5024702902183644,-0.22975210672175173
47a,0.49019607843137253,0.5098039215686274,-0.2019230769230767
47b,0.5,0.5,-0.2741545893719807
47c,0.5,0.5,-0.3721051262034869
48a,0.5023255813953489,0.49767441860465117,0.003680777942669744
48b,0.4946236559139785,0.5053763440860215,-0.3074915254237288
48c,0.5068493150684932,0.4931506849315068,-0.5681341719077566
51a,0.5041529540640473,0.49584704593595263,-0.17833732219384182
51b,0.5005680896132775,0.4994319103867225,-0.24656398476127933
51c,0.46908859145952836,0.5309114085404716,-0.12690003967569502
52a,0.495364238410596,0.5046357615894039,-0.23422635749849968
52b,0.25816326530612244,0.7418367346938776,0.11544806339310426
53a,0.46346704871060174,0.5365329512893983,0.07699102880437692
57a,0.4877906976744186,0.5122093023255814,-0.2934675165769915
57b,0.4528043775649795,0.5471956224350205,-0.3041253348384825
61a,0.5065963060686016,0.49340369393139843,-0.2461612614473593
61b,0.240234375,0.759765625,0.03451787911179233
61c,0.496,0.504,-0.4070667657624181
61d,0.5061728395061729,0.49382716049382713,-0.3234610917537747
62a,0.4985692644339723,0.5014307355660276,-0.23995450645038385
62b,0.49853372434017595,0.501466275659824,-0.17970820197534493
62c,0.5,0.5,0.011675586577399782
64a,0.49474912485414235,0.5052508751458576,-0.3143508091424758
72a,0.48021978021978023,0.5197802197802198,-0.29034634486862587
73a,0.5129290079924776,0.48707099200752235,-0.2969040604585629
73b,0.49333333333333335,0.5066666666666667,-0.16380222104706535
76a,0.5105859182668636,0.4894140817331364,-0.2816607512321485
77a,0.4988179669030733,0.5011820330969267,-0.2741481882098431
82a,0.49230769230769234,0.5076923076923077,-0.4272259507829978
82b,0.5106382978723404,0.48936170212765956,-0.37313432835820914
82c,0.5000000000000001,0.5000000000000001,-0.6557881773399016
83a,0.49504950495049505,0.504950495049505,-0.30016447368421056
83b,0.5068493150684932,0.4931506849315068,-0.6819727891156463
83c,0.5000000000000001,0.5000000000000001,-1.2271468144044324
86a,0.4717948717948718,0.5282051282051282,-0.29632202402752184
87a,0.5411140583554377,0.4588859416445623,-0.33815930655782545
