channel_name,weight1,weight2,inner_product
83c,0.5156325156325157,0.4843674843674844,0.02633621562836523
83d,0.5,0.5,0.2810682893847193
83e,0.49523809523809526,0.5047619047619047,0.10314685314685326
84a,0.4981900452488688,0.5018099547511312,0.15436865262722582
84b,0.4630577907827359,0.5369422092172641,0.0356330880088311
84c,0.49019607843137253,0.5098039215686274,0.32051282051282043
86a,0.4987405541561713,0.5012594458438288,-0.2785899192934368
86b,0.5,0.5,-0.3807159655082311
86c,0.488888888888889,0.5111111111111112,-0.5082417582417582
87a,0.5233494363929146,0.47665056360708535,-0.17286363295728313
