channel_name,weight1,weight2,inner_product
77a,0.4937296768724921,0.5062703231275076,-0.23178213308972717
77b,0.503960396039604,0.49603960396039604,-0.23606609639808296
83a,0.4943820224719101,0.5056179775280899,-0.2733908427339085
83b,0.49700598802395207,0.5029940119760479,-0.1128342245989305
83c,0.4925373134328358,0.5074626865671642,-0.18039591315453388
85a,0.48861480075901326,0.5113851992409867,0.010329667875743409
85b,0.49356223175965663,0.5064377682403434,-0.2469539812342517
85c,0.49824150058616645,0.5017584994138335,-0.1408570813167877
86a,0.4998996990972917,0.5001003009027083,-0.18069127085196554
86b,0.49328859060402686,0.5067114093959731,0.3805864152855177
87a,0.5116725295810681,0.4883274704189319,-0.21388135418151935
87b,0.5,0.5,0.2691072241689928
